type,national,name,department_number,department_name,enroll_rate,selected,field
技職,公立,國立高雄應用科技大學,520101,電機工程系,99.29,1,5
一般,公立,國立臺灣大學,520201,機械工程學系,99.29,1,5
技職,公立,國立勤益科技大學,520601,工業工程與管理系,99.29,1,5
技職,公立,國立高雄應用科技大學,520201,機械工程系,99.3,1,5
一般,公立,國立臺灣大學,310201,政治學系,99.33,1,3
一般,公立,國立臺灣大學,380101,法律學系,99.35,1,3
技職,公立,國立高雄應用科技大學,520216,模具工程系,99.37,1,5
一般,私立,逢甲大學,520220,機械與電腦輔助工程學系,99.37,1,5
一般,私立,逢甲大學,340401,國際貿易學系,99.4,1,3
一般,公立,國立政治大學,140101,教育學系,100,1,1
一般,公立,國立嘉義大學,140101,教育學系,100,1,1
一般,公立,國立臺北教育大學,140101,教育學系,100,1,1
一般,公立,國立臺灣師範大學,140107,教育心理與輔導學系,100,1,1
一般,公立,國立東華大學,140120,課程設計與潛能開發學系,100,1,1
一般,公立,國立臺灣師範大學,140201,公民教育與活動領導學系,100,1,1
一般,公立,國立臺灣師範大學,140203,華語文教學系,100,1,1
一般,公立,國立臺北教育大學,140212,兒童英語教育學系,100,1,1
一般,公立,國立新竹教育大學,140212,英語教學系,100,1,1
一般,公立,國立彰化師範大學,140221,公共事務與公民教育學系,100,1,1
一般,公立,國立臺灣師範大學,140222,社會教育學系,100,1,1
一般,公立,國立彰化師範大學,140301,工業教育與技術學系,100,1,1
一般,公立,國立高雄師範大學,140315,體育學系,100,1,1
一般,公立,國立新竹教育大學,140315,體育學系,100,1,1
一般,公立,國立屏東大學,140315,體育學系,100,1,1
一般,公立,臺北市立大學,140315,體育學系,100,1,1
一般,公立,國立嘉義大學,140401,幼兒教育學系,100,1,1
一般,公立,國立東華大學,140401,幼兒教育學系,100,1,1
一般,公立,國立中正大學,140501,成人及繼續教育學系,100,1,1
一般,公立,國立彰化師範大學,140601,特殊教育學系,100,1,1
一般,公立,國立東華大學,140601,特殊教育學系,100,1,1
一般,公立,國立臺中教育大學,140601,特殊教育學系,100,1,1
一般,私立,中原大學,140601,特殊教育學系,100,1,1
一般,公立,國立暨南國際大學,140704,教育政策與行政學系,100,1,1
一般,公立,國立嘉義大學,140806,數位學習設計與管理學系,100,1,1
一般,公立,臺北市立大學,140814,學習與媒材設計學系,100,1,1
一般,公立,國立屏東大學,149911,科普傳播學系,100,1,1
一般,公立,國立臺灣師範大學,210101,美術學系,100,1,2
一般,公立,國立彰化師範大學,210101,美術學系,100,1,2
一般,公立,國立臺北藝術大學,210101,美術學系,100,1,2
一般,公立,國立臺灣藝術大學,210101,美術學系,100,1,2
一般,公立,國立臺灣藝術大學,210302,工藝設計學系,100,1,2
一般,公立,國立臺灣師範大學,210401,音樂學系,100,1,2
一般,公立,國立臺北藝術大學,210401,音樂學系,100,1,2
一般,公立,國立臺東大學,210401,音樂學系,100,1,2
一般,公立,國立臺南藝術大學,210401,音樂學系,100,1,2
一般,公立,臺北市立大學,210401,音樂學系,100,1,2
一般,公立,國立臺灣藝術大學,210402,中國音樂學系,100,1,2
一般,私立,南華大學,210406,民族音樂學系,100,1,2
技職,公立,國立臺灣戲曲學院,210407,戲曲音樂學系,100,1,2
一般,公立,國立臺灣大學,210501,戲劇學系,100,1,2
一般,公立,國立臺北藝術大學,210501,戲劇學系,100,1,2
技職,公立,國立臺灣戲曲學院,210503,歌仔戲學系,100,1,2
技職,公立,國立臺灣戲曲學院,210504,京劇學系,100,1,2
技職,公立,國立臺灣戲曲學院,210505,客家戲學系,100,1,2
技職,公立,國立臺灣戲曲學院,210506,劇場藝術學系,100,1,2
一般,公立,國立臺北藝術大學,210507,劇場設計學系,100,1,2
一般,公立,國立臺灣藝術大學,210511,舞蹈學系,100,1,2
一般,公立,國立臺灣體育運動大學,210511,舞蹈學系,100,1,2
一般,公立,臺北市立大學,210511,舞蹈學系,100,1,2
一般,公立,國立臺灣藝術大學,210601,電影學系,100,1,2
一般,公立,國立臺北藝術大學,210602,電影創作學系,100,1,2
一般,公立,國立嘉義大學,210604,視覺藝術學系,100,1,2
一般,公立,臺北市立大學,210604,視覺藝術學系,100,1,2
一般,公立,國立臺北藝術大學,210614,動畫學系,100,1,2
技職,私立,樹德科技大學,210707,表演藝術系,100,1,2
技職,公立,國立臺灣戲曲學院,210802,民俗技藝學系,100,1,2
一般,公立,國立臺灣藝術大學,210902,多媒體動畫藝術學系,100,1,2
一般,公立,國立臺北藝術大學,210903,新媒體藝術學系,100,1,2
一般,公立,國立臺北教育大學,210908,文化創意產業經營學系,100,1,2
技職,公立,國立雲林科技大學,211005,文化資產維護系,100,1,2
一般,公立,國立成功大學,220101,台灣文學系,100,1,2
一般,公立,國立中央大學,220201,中國文學系,100,1,2
一般,公立,國立中山大學,220201,中國文學系,100,1,2
一般,公立,國立彰化師範大學,220201,國文學系,100,1,2
一般,私立,東海大學,220201,中國文學系,100,1,2
一般,公立,國立臺灣師範大學,220204,應用華語文學系,100,1,2
一般,公立,國立中興大學,220301,外國語文學系,100,1,2
一般,公立,國立交通大學,220301,外國語文學系,100,1,2
一般,公立,國立中山大學,220301,外國語文學系,100,1,2
一般,公立,國立暨南國際大學,220301,外國語文學系,100,1,2
技職,公立,國立臺灣科技大學,220303,應用外語系,100,1,2
技職,公立,國立雲林科技大學,220303,應用外語系,100,1,2
技職,公立,國立屏東科技大學,220303,應用外語系,100,1,2
技職,公立,國立高雄應用科技大學,220303,應用外語系,100,1,2
技職,公立,國立臺北商業大學,220303,應用外語系,100,1,2
一般,私立,中原大學,220304,應用外國語文學系,100,1,2
一般,公立,國立彰化師範大學,220308,英語學系,100,1,2
一般,公立,國立臺南大學,220308,英語學系,100,1,2
技職,公立,國立臺北科技大學,220311,應用英文系,100,1,2
技職,公立,國立高雄第一科技大學,220312,應用英語系,100,1,2
技職,公立,國立高雄餐旅大學,220312,應用英語系,100,1,2
一般,私立,淡江大學,220315,德國語文學系,100,1,2
一般,私立,輔仁大學,220316,德語語文學系,100,1,2
技職,公立,國立高雄第一科技大學,220317,應用德語系,100,1,2
一般,公立,國立政治大學,220320,日本語文學系,100,1,2
一般,公立,國立臺灣大學,220320,日本語文學系,100,1,2
一般,私立,東吳大學,220320,日本語文學系,100,1,2
技職,公立,國立臺中科技大學,220321,應用日語系,100,1,2
一般,公立,國立政治大學,220324,韓國語文學系,100,1,2
一般,公立,國立政治大學,220326,土耳其語文學系,100,1,2
一般,公立,國立政治大學,220327,歐洲語文學系,100,1,2
一般,公立,國立政治大學,220333,斯拉夫語文學系,100,1,2
一般,公立,國立臺北教育大學,220401,語文與創作學系,100,1,2
技職,私立,文藻外語大學,220501,翻譯系,100,1,2
一般,公立,國立政治大學,220901,歷史學系,100,1,2
一般,公立,國立臺灣大學,220901,歷史學系,100,1,2
一般,公立,國立臺灣師範大學,220901,歷史學系,100,1,2
一般,公立,國立臺北大學,220901,歷史學系,100,1,2
一般,公立,臺北市立大學,220906,歷史與地理學系,100,1,2
一般,公立,國立臺灣大學,221001,人類學系,100,1,2
一般,公立,國立臺灣大學,221101,哲學系,100,1,2
一般,公立,國立屏東大學,229910,文化創意產業學系,100,1,2
一般,公立,國立清華大學,229999,人文社會學院學士班,100,1,2
一般,公立,國立臺南藝術大學,230101,材質創作與設計系,100,1,2
一般,公立,國立臺灣師範大學,230106,設計學系,100,1,2
一般,私立,亞洲大學,230106,創意設計學院不分系國際設計學士班,100,1,2
技職,公立,國立雲林科技大學,230108,創意生活設計系,100,1,2
技職,公立,國立雲林科技大學,230201,視覺傳達設計系,100,1,2
一般,公立,國立臺灣藝術大學,230201,視覺傳達設計學系,100,1,2
技職,私立,朝陽科技大學,230201,視覺傳達設計系,100,1,2
技職,私立,明志科技大學,230201,視覺傳達設計系,100,1,2
一般,私立,亞洲大學,230201,視覺傳達設計學系,100,1,2
技職,公立,國立雲林科技大學,230203,數位媒體設計系,100,1,2
技職,公立,國立臺中科技大學,230203,多媒體設計系,100,1,2
一般,私立,大同大學,230203,媒體設計學系,100,1,2
技職,公立,國立臺北科技大學,230213,互動設計系,100,1,2
技職,公立,國立臺灣科技大學,230301,工商業設計系,100,1,2
技職,公立,國立臺中科技大學,230302,商業設計系,100,1,2
技職,公立,國立雲林科技大學,230303,工業設計系,100,1,2
技職,公立,國立臺北科技大學,230303,工業設計系,100,1,2
一般,私立,實踐大學,230303,工業產品設計學系,100,1,2
技職,私立,明志科技大學,230303,工業設計系,100,1,2
技職,公立,國立高雄第一科技大學,230323,創新設計工程系,100,1,2
技職,公立,國立臺中科技大學,230401,室內設計系,100,1,2
一般,私立,中原大學,230401,室內設計學系,100,1,2
一般,私立,亞洲大學,230401,室內設計學系,100,1,2
技職,公立,國立雲林科技大學,230404,建築與室內設計系,100,1,2
一般,公立,國立清華大學,310101,經濟學系,100,1,3
一般,公立,國立成功大學,310101,經濟學系,100,1,3
一般,私立,逢甲大學,310103,合作經濟學系,100,1,3
一般,公立,國立政治大學,310201,政治學系,100,1,3
一般,公立,國立中正大學,310201,政治學系,100,1,3
一般,公立,國立臺灣大學,310301,社會學系,100,1,3
一般,公立,國立政治大學,310401,民族學系,100,1,3
一般,私立,輔仁大學,310505,臨床心理學系,100,1,3
一般,公立,國立臺灣師範大學,310601,地理學系,100,1,3
一般,公立,國立臺灣師範大學,310702,東亞學系,100,1,3
一般,私立,東吳大學,310710,德國文化學系,100,1,3
一般,公立,國立臺南大學,310713,文化與自然資源學系,100,1,3
一般,公立,臺北市立大學,310809,社會暨公共事務學系,100,1,3
一般,私立,靜宜大學,320101,大眾傳播學系,100,1,3
一般,公立,國立交通大學,320103,傳播與科技學系,100,1,3
一般,私立,世新大學,320105,資訊傳播學系,100,1,3
一般,私立,輔仁大學,320202,新聞傳播學系,100,1,3
一般,公立,國立臺灣藝術大學,320301,廣播電視學系,100,1,3
一般,公立,國立臺灣大學,320602,圖書資訊學系,100,1,3
一般,私立,世新大學,320703,圖文傳播暨數位出版學系,100,1,3
一般,私立,輔仁大學,320801,廣告傳播學系,100,1,3
一般,私立,銘傳大學,320805,廣告暨策略行銷學系,100,1,3
一般,私立,靜宜大學,340119,寰宇管理學士學位學程,100,1,3
一般,公立,國立政治大學,340201,會計學系,100,1,3
一般,公立,國立中正大學,340201,會計與資訊科技學系,100,1,3
一般,公立,國立臺北大學,340201,會計學系,100,1,3
技職,公立,國立雲林科技大學,340201,會計系,100,1,3
技職,公立,國立高雄第一科技大學,340201,會計資訊系,100,1,3
技職,公立,國立高雄應用科技大學,340201,會計系,100,1,3
技職,公立,國立臺中科技大學,340201,會計資訊系,100,1,3
技職,公立,國立臺北商業大學,340201,會計資訊系,100,1,3
一般,公立,國立臺灣師範大學,340301,企業管理學系,100,1,3
一般,公立,國立成功大學,340301,企業管理學系,100,1,3
一般,公立,國立嘉義大學,340301,企業管理學系,100,1,3
技職,公立,國立臺灣科技大學,340301,企業管理系,100,1,3
技職,公立,國立雲林科技大學,340301,企業管理系,100,1,3
技職,公立,國立高雄應用科技大學,340301,企業管理系,100,1,3
技職,公立,國立臺中科技大學,340301,企業管理系,100,1,3
技職,公立,國立臺北商業大學,340301,企業管理系,100,1,3
一般,私立,中信金融管理學院,340301,企業管理學系,100,1,3
技職,公立,國立臺北科技大學,340303,經營管理系,100,1,3
一般,公立,國立臺南大學,340303,經營與管理學系,100,1,3
技職,公立,國立高雄應用科技大學,340307,國際企業系,100,1,3
一般,私立,逢甲大學,340307,國際企業管理學士學位學程(英語專班),100,1,3
一般,私立,實踐大學,340307,管理學院國際企業英語學士學位學程,100,1,3
一般,私立,南華大學,340307,管理學院國際企業學士學位學程,100,1,3
技職,私立,南臺科技大學,340307,國際企業系,100,1,3
一般,私立,亞洲大學,340307,國際企業學系,100,1,3
技職,公立,國立雲林科技大學,340310,國際管理學士學位學程,100,1,3
一般,公立,國立屏東大學,340311,商業自動化與管理學系,100,1,3
技職,私立,南臺科技大學,340323,企業電子化學位學程,100,1,3
技職,公立,國立臺北商業大學,340403,國際商務系,100,1,3
一般,公立,國立政治大學,340408,國際經營與貿易學系,100,1,3
技職,公立,國立臺中科技大學,340413,國際貿易與經營系,100,1,3
技職,公立,國立雲林科技大學,340501,財務金融系,100,1,3
技職,公立,國立屏東科技大學,340501,財務金融國際學士學位學程,100,1,3
技職,公立,國立臺中科技大學,340501,財務金融系,100,1,3
技職,公立,國立臺北商業大學,340501,財務金融系,100,1,3
技職,私立,朝陽科技大學,340501,財務金融系,100,1,3
一般,私立,中信金融管理學院,340501,財務金融學系,100,1,3
一般,公立,國立政治大學,340504,財務管理學系,100,1,3
一般,公立,國立政治大學,340505,金融學系,100,1,3
技職,公立,國立高雄應用科技大學,340505,金融系,100,1,3
技職,公立,國立臺北科技大學,340511,資訊與財金管理系,100,1,3
技職,公立,國立高雄應用科技大學,340524,財富與稅務管理系,100,1,3
一般,公立,國立彰化師範大學,340528,財務金融技術學系,100,1,3
一般,公立,國立政治大學,340601,風險管理與保險學系,100,1,3
技職,公立,國立臺中科技大學,340605,保險金融管理系,100,1,3
一般,私立,中國醫藥大學,340609,健康風險管理學系,100,1,3
技職,公立,國立臺中科技大學,340702,財政稅務系,100,1,3
技職,公立,國立臺北商業大學,340702,財政稅務系,100,1,3
一般,公立,國立中興大學,340801,行銷學系,100,1,3
技職,公立,國立高雄第一科技大學,340802,行銷與流通管理系,100,1,3
技職,公立,國立勤益科技大學,340803,流通管理系,100,1,3
技職,公立,國立臺中科技大學,340803,流通管理系,100,1,3
技職,公立,國立高雄第一科技大學,340805,運籌管理系,100,1,3
技職,公立,國立高雄海洋科技大學,340827,供應鏈管理系,100,1,3
技職,公立,國立臺灣科技大學,349906,工業管理系,100,1,3
技職,公立,國立高雄應用科技大學,349920,人力資源發展系,100,1,3
一般,私立,世新大學,349925,傳播管理學系,100,1,3
技職,公立,國立臺北科技大學,349930,文化事業發展系,100,1,3
一般,公立,國立東華大學,380101,法律學士學位學程,100,1,3
一般,私立,稻江科技暨管理學院,380101,法律學士學位學程,100,1,3
一般,私立,輔仁大學,380106,學士後法律學系,100,1,3
一般,私立,中信金融管理學院,380201,財經法律學系,100,1,3
一般,公立,國立臺灣海洋大學,380216,海洋法政學士學位學程,100,1,3
一般,公立,國立清華大學,429903,生命科學院學士班,100,1,4
一般,私立,東吳大學,440101,化學系,100,1,4
一般,公立,國立臺灣師範大學,440301,物理學系,100,1,4
一般,公立,國立中山大學,440301,物理學系,100,1,4
一般,公立,國立中正大學,440301,物理學系,100,1,4
一般,私立,中原大學,440301,物理學系,100,1,4
一般,私立,東海大學,440302,應用物理學系,100,1,4
一般,公立,國立臺灣海洋大學,440504,海洋環境資訊系,100,1,4
一般,公立,臺北市立大學,449908,地球環境暨生物資源學系,100,1,4
一般,公立,國立清華大學,449999,理學院學士班,100,1,4
一般,公立,國立清華大學,460101,數學系,100,1,4
一般,私立,東吳大學,460101,數學系,100,1,4
一般,公立,國立中興大學,460102,應用數學系,100,1,4
一般,公立,國立嘉義大學,460102,應用數學系,100,1,4
技職,公立,國立臺中科技大學,460203,應用統計系,100,1,4
一般,公立,國立中正大學,480109,資訊管理學系,100,1,4
技職,公立,國立臺灣科技大學,480109,資訊管理系,100,1,4
技職,公立,國立雲林科技大學,480109,資訊管理系,100,1,4
技職,公立,國立屏東科技大學,480109,資訊管理系,100,1,4
技職,公立,國立高雄第一科技大學,480109,資訊管理系,100,1,4
技職,公立,國立虎尾科技大學,480109,資訊管理系,100,1,4
技職,公立,國立勤益科技大學,480109,資訊管理系,100,1,4
技職,公立,國立臺中科技大學,480109,資訊管理系,100,1,4
技職,公立,國立臺北商業大學,480109,資訊管理系,100,1,4
技職,私立,亞東技術學院,480109,資訊管理系,100,1,4
技職,私立,南臺科技大學,480302,多媒體與電腦娛樂科學系,100,1,4
一般,公立,國立高雄師範大學,480317,軟體工程與管理學系,100,1,4
一般,公立,國立臺灣師範大學,520101,電機工程學系,100,1,5
一般,公立,國立彰化師範大學,520101,電機工程學系,100,1,5
技職,公立,國立臺灣科技大學,520101,電機工程系,100,1,5
技職,公立,國立臺北科技大學,520101,電機工程系,100,1,5
技職,公立,國立虎尾科技大學,520101,電機工程系,100,1,5
一般,私立,大同大學,520101,電機工程學系,100,1,5
技職,私立,明志科技大學,520101,電機工程系,100,1,5
技職,公立,國立臺灣科技大學,520103,電子工程系,100,1,5
技職,公立,國立臺北科技大學,520103,電子工程系,100,1,5
技職,公立,國立高雄第一科技大學,520103,電子工程系,100,1,5
技職,公立,國立虎尾科技大學,520103,電子工程系,100,1,5
技職,公立,國立勤益科技大學,520103,電子工程系,100,1,5
一般,公立,國立中山大學,520106,光電工程學系,100,1,5
技職,公立,國立臺北科技大學,520106,光電工程系,100,1,5
技職,公立,國立虎尾科技大學,520106,光電工程系,100,1,5
一般,公立,國立臺灣大學,520114,資訊工程學系,100,1,5
技職,公立,國立臺灣科技大學,520114,資訊工程系,100,1,5
技職,公立,國立雲林科技大學,520114,資訊工程系,100,1,5
技職,公立,國立高雄應用科技大學,520114,資訊工程系,100,1,5
一般,公立,國立聯合大學,520114,資訊工程學系,100,1,5
一般,公立,國立臺北教育大學,520116,資訊科學系,100,1,5
一般,公立,臺北市立大學,520116,資訊科學系,100,1,5
技職,私立,龍華科技大學,520117,資訊網路工程系,100,1,5
一般,公立,國立中興大學,520119,資訊科學與工程學系,100,1,5
技職,公立,國立高雄海洋科技大學,520124,電訊工程系,100,1,5
一般,公立,國立中央大學,520126,通訊工程學系,100,1,5
技職,公立,國立臺灣科技大學,520201,機械工程系,100,1,5
技職,公立,國立雲林科技大學,520201,機械工程系,100,1,5
技職,公立,國立臺北科技大學,520201,機械工程系,100,1,5
技職,公立,國立臺北科技大學,520202,車輛工程系,100,1,5
技職,公立,國立虎尾科技大學,520206,飛機工程系,100,1,5
技職,公立,國立高雄第一科技大學,520219,機械與自動化工程系,100,1,5
一般,公立,國立臺灣師範大學,520226,機電工程學系,100,1,5
一般,公立,國立嘉義大學,520239,生物機電工程學系,100,1,5
技職,公立,國立屏東科技大學,520239,生物機電工程系,100,1,5
一般,私立,逢甲大學,520265,精密系統設計學士學位學程,100,1,5
技職,公立,國立臺北科技大學,520301,土木工程系,100,1,5
技職,公立,國立高雄應用科技大學,520301,土木工程系,100,1,5
一般,公立,國立高雄大學,520306,土木與環境工程學系,100,1,5
技職,公立,國立臺灣科技大學,520311,營建工程系,100,1,5
技職,公立,國立雲林科技大學,520311,營建工程系,100,1,5
技職,公立,國立高雄第一科技大學,520311,營建工程系,100,1,5
技職,私立,中國科技大學,520323,土木與防災設計系,100,1,5
技職,公立,國立臺灣科技大學,520401,化學工程系,100,1,5
技職,私立,明志科技大學,520401,化學工程系,100,1,5
技職,公立,國立臺北科技大學,520402,化學工程與生物科技系,100,1,5
技職,公立,國立雲林科技大學,520403,化學工程與材料工程系,100,1,5
技職,公立,國立勤益科技大學,520403,化工與材料工程系,100,1,5
技職,公立,國立臺北科技大學,520408,分子科學與工程系,100,1,5
一般,公立,國立臺灣大學,520502,材料科學與工程學系,100,1,5
技職,公立,國立臺灣科技大學,520502,材料科學與工程系,100,1,5
技職,公立,國立臺北科技大學,520507,材料及資源工程系,100,1,5
一般,公立,國立中山大學,520509,材料與光電科學學系,100,1,5
一般,公立,國立交通大學,520520,奈米科學及工程學士學位學程,100,1,5
技職,公立,國立臺北科技大學,520601,工業工程與管理系,100,1,5
技職,公立,國立高雄應用科技大學,520601,工業工程與管理系,100,1,5
一般,私立,大葉大學,520601,工業工程與管理學系,100,1,5
技職,公立,國立高雄第一科技大學,520905,環境與安全衛生工程系,100,1,5
技職,私立,明志科技大學,520905,環境與安全衛生工程系,100,1,5
一般,公立,國立成功大學,521309,能源國際學士學位學程,100,1,5
一般,公立,國立清華大學,521399,原子科學院學士班,100,1,5
技職,公立,國立臺北科技大學,529902,能源與冷凍空調工程系,100,1,5
技職,公立,國立臺灣科技大學,580101,建築系,100,1,5
技職,公立,國立臺北科技大學,580101,建築系,100,1,5
一般,私立,銘傳大學,580101,建築學系,100,1,5
技職,私立,朝陽科技大學,580101,建築系,100,1,5
一般,公立,國立中興大學,580204,景觀與遊憩學士學位學程,100,1,5
一般,公立,臺北市立大學,589909,城市發展學系,100,1,5
技職,公立,國立屏東科技大學,620103,農園生產系,100,1,6
技職,公立,國立屏東科技大學,620105,熱帶農業暨國際合作系,100,1,6
一般,公立,國立嘉義大學,620203,動物科學系,100,1,6
一般,公立,國立嘉義大學,620404,植物醫學系,100,1,6
技職,公立,國立屏東科技大學,620601,食品科學系,100,1,6
一般,公立,國立中興大學,620701,水土保持學系,100,1,6
一般,公立,國立中興大學,620802,土壤環境科學系,100,1,6
技職,公立,國立屏東科技大學,621005,木材科學與設計系,100,1,6
技職,公立,國立屏東科技大學,640101,獸醫學系,100,1,6
一般,公立,國立臺灣大學,720101,醫學系,100,1,7
一般,公立,國立成功大學,720101,醫學系,100,1,7
一般,公立,國立陽明大學,720101,醫學系,100,1,7
一般,私立,臺北醫學大學,720101,醫學系,100,1,7
一般,私立,馬偕醫學院,720101,醫學系,100,1,7
一般,私立,義守大學,720134,學士後中醫學系,100,1,7
一般,私立,慈濟大學,720134,學士後中醫學系,100,1,7
一般,私立,中國醫藥大學,720134,學士後中醫學系,100,1,7
技職,公立,國立臺北護理健康大學,720404,語言治療與聽力學系,100,1,7
一般,公立,國立金門大學,720601,護理學系,100,1,7
技職,公立,國立臺中科技大學,720601,護理系,100,1,7
技職,私立,輔英科技大學,720601,護理系,100,1,7
一般,私立,中國醫藥大學,720712,生物醫學影像暨放射科學學系,100,1,7
一般,公立,國立陽明大學,720801,牙醫學系,100,1,7
一般,私立,高雄醫學大學,720801,牙醫學系,100,1,7
一般,私立,臺北醫學大學,720801,牙醫學系,100,1,7
技職,公立,國立臺中科技大學,760203,老人服務事業管理系,100,1,7
一般,公立,國立臺北大學,760301,社會工作學系,100,1,7
一般,私立,輔仁大學,760301,社會工作學系,100,1,7
一般,私立,長榮大學,760301,社會工作學系,100,1,7
技職,公立,國立屏東科技大學,760401,幼兒保育系,100,1,7
一般,私立,輔仁大學,760403,兒童與家庭學系,100,1,7
一般,公立,國立東華大學,769901,民族社會工作學士學位學程,100,1,7
技職,公立,國立高雄餐旅大學,810101,旅館管理系,100,1,8
技職,公立,國立高雄餐旅大學,810103,餐飲管理系,100,1,8
一般,私立,實踐大學,810103,餐飲管理學系,100,1,8
技職,公立,國立高雄餐旅大學,810105,西餐廚藝系,100,1,8
技職,公立,國立高雄餐旅大學,810106,烘焙管理系,100,1,8
技職,公立,國立高雄餐旅大學,810120,國際廚藝學士學位學程,100,1,8
技職,公立,國立高雄餐旅大學,810122,餐旅暨會展行銷管理系,100,1,8
技職,公立,國立高雄應用科技大學,810201,觀光管理系,100,1,8
一般,私立,銘傳大學,810202,觀光事業學系,100,1,8
一般,私立,銘傳大學,810210,休閒遊憩管理學系,100,1,8
技職,公立,國立高雄餐旅大學,810216,旅運管理系,100,1,8
一般,私立,中華大學,810222,觀光與會展學系,100,1,8
技職,公立,國立高雄餐旅大學,810233,國際觀光學士學位學程,100,1,8
一般,公立,國立暨南國際大學,810247,觀光休閒與餐旅管理學系,100,1,8
一般,公立,國立臺灣體育運動大學,810301,競技運動學系,100,1,8
一般,公立,國立中正大學,810302,運動競技學系,100,1,8
一般,公立,國立臺灣體育運動大學,810305,球類運動學系,100,1,8
一般,公立,臺北市立大學,810305,球類運動學系,100,1,8
一般,公立,臺北市立大學,810306,陸上運動學系,100,1,8
一般,公立,臺北市立大學,810307,水上運動學系,100,1,8
一般,公立,臺北市立大學,810309,技擊運動學系,100,1,8
技職,公立,國立勤益科技大學,810511,休閒產業管理系,100,1,8
技職,公立,國立臺中科技大學,810512,休閒事業經營系,100,1,8
技職,私立,樹德科技大學,810526,休閒遊憩與運動管理系,100,1,8
一般,私立,實踐大學,810701,服裝設計學系,100,1,8
技職,公立,國立臺中科技大學,810801,美容系,100,1,8
一般,私立,稻江科技暨管理學院,810819,時尚美容藝術與保健管理學士學位學程,100,1,8
一般,公立,臺北市立大學,819917,運動藝術學系,100,1,8
技職,公立,國立高雄海洋科技大學,840107,航運技術系,100,1,8
技職,公立,國立高雄餐旅大學,840201,航空暨運輸服務管理系,100,1,8
技職,公立,國立高雄海洋科技大學,840308,海事資訊科技系,100,1,8
一般,公立,國立成功大學,990199,大一全校不分系學士學位學程,100,1,9
技職,公立,國立臺灣科技大學,990199,不分系學士班,100,1,9
技職,公立,國立臺北商業大學,3499332,商品創意經營系,100,1,3
一般,公立,臺北市立大學,3499336,都會產業經營與行銷學系,100,1,3
技職,私立,中州科技大學,520103,電子工程系,0,1,5
